date,periods,home_team,away_team,home_goal,away_goal
1981-10-04,1981,Cagliari,Inter,1,1
1981-10-04,1981,US Catanzaro,Fiorentina,0,2
1981-10-04,1981,US Avellino,Genoa,0,0
1981-10-04,1981,Milan,Juventus,0,1
1981-10-11,1981,Fiorentina,US Avellino,1,0
1981-10-11,1981,Udinese,Torino,3,2
1981-10-11,1981,Napoli,Como,2,0
1981-10-11,1981,Juventus,Cagliari,1,0
1981-10-11,1981,Genoa,Roma,0,1
1981-10-11,1981,US Catanzaro,Ascoli Calcio,1,0
1981-10-11,1981,Bologna,Milan,0,0
1981-10-11,1981,Inter,AC Cesena,3,2
1981-10-25,1981,AC Cesena,Napoli,1,3
1981-10-25,1981,Roma,Fiorentina,2,0
1981-10-25,1981,Milan,Inter,0,1
1981-10-25,1981,Torino,Juventus,0,1
1981-10-25,1981,Como,US Catanzaro,1,1
1981-10-25,1981,Cagliari,Ascoli Calcio,1,0
1981-10-25,1981,US Avellino,Bologna,0,1
1981-10-25,1981,Genoa,Udinese,2,1
1981-11-01,1981,Ascoli Calcio,Como,1,1
1981-11-01,1981,Bologna,AC Cesena,0,0
1981-11-01,1981,US Catanzaro,Milan,3,0
1981-11-01,1981,Fiorentina,Torino,2,1
1981-11-01,1981,Inter,Genoa,0,0
1981-11-01,1981,Juventus,Roma,0,1
1981-11-01,1981,Napoli,US Avellino,0,0
1981-11-01,1981,Udinese,Cagliari,1,0
1981-11-08,1981,Milan,Como,1,1
1981-11-08,1981,Roma,Bologna,3,1
1981-11-08,1981,Torino,Napoli,0,0
1981-11-08,1981,AC Cesena,Fiorentina,2,1
1981-11-08,1981,US Avellino,Ascoli Calcio,1,0
1981-11-08,1981,Cagliari,US Catanzaro,2,1
1981-11-08,1981,Genoa,Juventus,2,1
1981-11-08,1981,Udinese,Inter,1,1
1981-11-22,1981,AC Cesena,Torino,0,0
1981-11-22,1981,Napoli,Udinese,0,0
1981-11-22,1981,Juventus,Bologna,2,0
1981-11-22,1981,Inter,Roma,3,2
1981-11-22,1981,Como,Cagliari,2,1
1981-11-22,1981,US Catanzaro,US Avellino,0,0
1981-11-22,1981,Ascoli Calcio,Milan,1,0
1981-11-22,1981,Fiorentina,Genoa,3,2
1981-11-29,1981,Cagliari,Torino,1,0
1981-11-29,1981,Udinese,US Catanzaro,2,1
1981-11-29,1981,Roma,Milan,1,1
1981-11-29,1981,Juventus,Fiorentina,0,0
1981-11-29,1981,Bologna,Napoli,2,2
1981-11-29,1981,US Avellino,AC Cesena,2,0
1981-11-29,1981,Inter,Como,4,0
1981-11-29,1981,Genoa,Ascoli Calcio,0,0
1981-12-13,1981,US Catanzaro,Roma,1,1
1981-12-13,1981,Torino,US Avellino,1,1
1981-12-13,1981,Napoli,Inter,2,0
1981-12-13,1981,Como,Udinese,0,2
1981-12-13,1981,Cagliari,AC Cesena,1,1
1981-12-13,1981,Bologna,Fiorentina,0,2
1981-12-13,1981,Ascoli Calcio,Juventus,1,0
1981-12-13,1981,Milan,Genoa,0,0
1981-12-20,1981,Fiorentina,Napoli,2,1
1981-12-20,1981,Torino,US Catanzaro,1,2
1981-12-20,1981,Roma,Como,2,0
1981-12-20,1981,Udinese,Bologna,2,2
1981-12-20,1981,AC Cesena,Ascoli Calcio,1,1
1981-12-20,1981,US Avellino,Milan,2,0
1981-12-20,1981,Inter,Juventus,0,0
1981-12-20,1981,Genoa,Cagliari,1,1
1982-01-03,1981,Como,US Avellino,0,1
1982-01-03,1981,Napoli,Roma,1,0
1982-01-03,1981,Milan,Cagliari,1,0
1982-01-03,1981,Fiorentina,Inter,4,2
1982-01-03,1981,US Catanzaro,AC Cesena,3,0
1982-01-03,1981,Bologna,Genoa,1,1
1982-01-03,1981,Ascoli Calcio,Torino,0,0
1982-01-03,1981,Juventus,Udinese,1,0
1982-01-10,1981,AC Cesena,Como,1,1
1982-01-10,1981,Torino,Milan,2,1
1982-01-10,1981,Udinese,Fiorentina,1,2
1982-01-10,1981,Inter,Bologna,2,1
1982-01-10,1981,Cagliari,US Avellino,0,0
1982-01-10,1981,Ascoli Calcio,Roma,0,1
1982-01-10,1981,Napoli,Juventus,0,0
1982-01-10,1981,US Catanzaro,Genoa,1,0
1982-01-17,1981,Fiorentina,Cagliari,1,1
1982-01-17,1981,Roma,Udinese,1,1
1982-01-17,1981,Milan,AC Cesena,1,0
1982-01-17,1981,Genoa,Napoli,2,0
1982-01-17,1981,Como,Torino,0,1
1982-01-17,1981,Bologna,Ascoli Calcio,2,1
1982-01-17,1981,US Avellino,Inter,0,1
1982-01-17,1981,Juventus,US Catanzaro,4,1
1982-01-24,1981,Como,Fiorentina,1,1
1982-01-24,1981,US Avellino,Roma,1,0
1982-01-24,1981,Torino,Genoa,2,0
1982-01-24,1981,Milan,Udinese,0,1
1982-01-24,1981,Ascoli Calcio,Inter,2,2
1982-01-24,1981,Cagliari,Bologna,2,2
1982-01-24,1981,US Catanzaro,Napoli,0,1
1982-01-24,1981,AC Cesena,Juventus,1,1
1982-01-31,1981,Inter,US Catanzaro,1,1
1982-01-31,1981,Udinese,Ascoli Calcio,0,2
1982-01-31,1981,Roma,AC Cesena,0,1
1982-01-31,1981,Juventus,US Avellino,4,0
1982-01-31,1981,Genoa,Como,1,0
1982-01-31,1981,Fiorentina,Milan,1,0
1982-01-31,1981,Bologna,Torino,0,0
1982-01-31,1981,Napoli,Cagliari,1,0
1982-02-07,1981,US Catanzaro,Bologna,1,0
1982-02-07,1981,AC Cesena,Genoa,1,1
1982-02-07,1981,Torino,Inter,0,1
1982-02-07,1981,Milan,Napoli,1,1
1982-02-07,1981,Ascoli Calcio,Fiorentina,0,0
1982-02-07,1981,Cagliari,Roma,2,4
1982-02-07,1981,US Avellino,Udinese,0,1
1982-02-07,1981,Como,Juventus,0,2
1982-02-14,1981,Inter,Cagliari,1,3
1982-02-14,1981,Udinese,AC Cesena,0,1
1982-02-14,1981,Roma,Torino,3,0
1982-02-14,1981,Juventus,Milan,3,2
1982-02-14,1981,Genoa,US Avellino,0,2
1982-02-14,1981,Fiorentina,US Catanzaro,1,0
1982-02-14,1981,Bologna,Como,1,0
1982-02-14,1981,Napoli,Ascoli Calcio,0,0
1982-02-28,1981,AC Cesena,Inter,1,3
1982-02-28,1981,Como,Napoli,0,4
1982-02-28,1981,Torino,Udinese,1,0
1982-02-28,1981,Roma,Genoa,1,0
1982-02-28,1981,Ascoli Calcio,US Catanzaro,2,1
1982-02-28,1981,Cagliari,Juventus,0,1
